name,price
"Asus ROG Strix G15 2021 G513QE Ryzen 7 5800H / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 197,000"
Laptop Acer Aspire5 A515-56-39Q5 i3 11th Gen-4GB-1TB-,"Rs. 63,000"
HP 15S-EQ2120AU RYZEN7 8GB RAM/512GB SSD/OS,"Rs. 90,000"
"Asus VivoBook Flip TM420UA Ryzen 5700U / 16GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Stylus Support","Rs. 138,800"
"Dell Vostro 3401 i3 11th Gen/ 8GB/ 256GB SSD/ 14"" Laptop","Rs. 62,000"
"Dell Vostro 3400 i7 11th Gen/ 8GB Ram/ 512GB SSD/ 2GB Mx 330/ 14""FHD Display Laptop","Rs. 110,000"
"Acer Aspire 5 2022 12th Gen i3 / 4GB RAM / 256GB SSD / 15.6"" FHD Display Backlight Keyboard","Rs. 67,000"
"Lenovo ThinkPad L14 (Business Series) Core i5 12th gen/16GB RAM/512GB SSD/14"" FHD IPS/Win11 Pro genuine/3 Years Warranty","Rs. 149,990"
HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 256GB SSD + HDD 500GB SATA  win 10,"Rs. 80,000"
Dell XPS 13 7390 I7 10 GEN / 16GB RAM / 512GB SSD / 13.3'' 4K UHD Touch DISPLAY,"Rs. 200,000"
Dell Inspiron 3520 - i5 - 1235U | 8GB | 512GB SSD | Intel UHD | FHD,"Rs. 102,900"
MSI Modern 15 A11MU | 11th Gen i7 -1195G7| 8 GB RAM | 512GB SSD | Intel Iris Xe | Win 10,"Rs. 116,100"
"Acer Aspire 5 A515 / i5-1135G7 / 11Gen processor / 8GB RAM I 512GB NVME SSD I NVIDIA MX 450 2GB DEDICATED GRAPHICS / INTEL IRIS XE GRAPHICS /  15.6"" FHD IPS DISPLAY","Rs. 73,000"
"Asus Vivobook 14 X1402ZA, i5, 12th Gen Core, 8Gb, 512Gb SSD, 14"" Display, Windows 11, Backlit keyboard, Magic Numpad | Nagmani International","Rs. 104,444"
"Asus VivoBook Pro 14X OLED M7400QC Ryzen 7 5800H / RTX 3050 / 16GB RAM / 1TB SSD / 15.6"" OLED Display","Rs. 194,000"
"ASUS VIVOBOOK X515JA i7 10TH GEN/ 8GB RAM/ 512GB SSD / BACKLIGHT KEYBOARD 14"" FHD","Rs. 115,000"
Inspiron 15 5593 |i5-1035G1U|4GB|128GB SSD + 1TB|WIFI/BT|Ubuntu| Nvidia MX 230 2GB GDDR5|FHD,"Rs. 88,725"
"Dell Latitude 3420 I5 11th Gen / 4GB RAM / 1TB HDD / 14"" HD Display","Rs. 81,000"
"DELL INSPIRON  3501 / i5-1135G7 / 8GB / 512GB / NVIDIA GeForce MX330 2GB / 15"" FHD","Rs. 109,900"
"Dell Vostro 3500 i5 11th Gen/ 4GB/ 1TB/ 15.6"" FHD Laptop","Rs. 84,000"
Dell Inspiron 7405 2-In-1 Ryzen 5 4500U / 8GB RAM / 256GB SSD / 14'' FHD 360-Degree Touch Screen Display,"Rs. 89,000"
Lenovo Ideapad L340-15API  AMD R3 3200U  4GB RAM  1TB  AMD Radeon  15.6” FHD Display,"Rs. 62,000"
Lenovo ThinkPad L13 Gen 3 12th Generation,"Rs. 156,000"
"Asus VivoBook 14 X415EA I3 11th Gen / 4GB RAM / 256GB SSD / Backlight Keyboard /14"" FHD Display","Rs. 65,000"
"Acer Spin 3 - Intel® Core™ i5-1135G,  8GB - 512GB PCIe NVMe SSD - 13.3"" WQXGA IPS SlimBezel touch - Win 11 - Backlit KB, Stylus Silver - 2 Yrs Warranty","Rs. 154,000"
Dell Latitude 7330 Core i7-1265U vPro 256 Gb SSD 16 Gb 13.3 inch Window 11 Pro,"Rs. 160,000"
"Asus VivoBook S 14 Flip OLED 2022 TP3402ZA I7 12TH GEN 12700H / 16GB RAM / 512GB SSD / 14"" FHD 2-in-1 Touch Display / Active Stylus / Backlit KB / Magic NumPad","Rs. 156,000"
Laptop Acer Aspire 3 i3/11Gen/8GB/256GB SSD  15.6 inch,"Rs. 62,000"
"Acer Swift 5 2020 I7 10Th Gen / 8GB RAM / 512GB SSD / 14"" FHD Touch Display","Rs. 145,000"
Dell 3520 i5 11th Gen 8GB RAM/256GB SSD/15.6FHD,"Rs. 67,999"
"Acer Aspire Fun S40 2021 I5 11th Gen / 16GB RAM / 512GB SSD / 14"" FHD Display","Rs. 98,000"
"Dell Vostro 3510 i3 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display","Rs. 61,000"
"lenovo ideapad 3 i310th gen/4gb ram/ 1tbhdd/ 2gb nvidia graphics/ 15.6""","Rs. 67,000"
Dell Inspirion 3501 i5 11th Gen / 8GB RAM / 512GB SSD / Nvidia MX330 2GB / 15.6' FHD Display,"Rs. 99,750"
"HP 15 DY2095 Core i5 1135G7 8GB RAM 256GB SSD 15.6"" Windows 11","Rs. 80,000"
MSI Note Book Modern 14 B10MW,"Rs. 111,500"
Lenovo IP Gaming 3 Ryzen 5 6600H/ 8GB RAM/ 256GB SSD/ RTX 3050 4GB Graphics/ Win 11 Genuine,"Rs. 109,999"
"Asus VivoBook 14 X415JA I3 10th Gen / 4GB RAM/ 256GB SSD / 14"" FHD Display","Rs. 63,000"
Dynabook Satellite Pro C40-K [I5 / 8GB RAM / 512GB SSD / 3 years warranty],"Rs. 118,000"
"Dell Vostro 3400 Intel Core I3 11 Gen 4Gb Ram 256GB NVME SSD 14"" HD DISPLAY INTEL IRIS XE GRAPHICS","Rs. 48,300"
Ideapad 5 Proryzen-7 6800H 16 Gb Ram/ 1 Tb Ssd / RTX3050Ti,"Rs. 162,750"
"Dell Inspiron 5410 2-In-1 I5 11th Gen / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Active Stylus","Rs. 129,000"
Lenovo Celeron 4GB 128 GB 14'',"Rs. 39,500"
lenovo 3 15ihu6 gaming core i5-11300h 256gb ssd 8gb 15.6,"Rs. 117,000"
"Laptop HP 14 i3 11th/4gb/256gb/14""","Rs. 67,050"
"Dell Latitude 3410 I3 10th Gen / 4GB RAM / 1TB HDD / 14"" HD Display","Rs. 62,000"
"Asus TUF F15 Gaming Laptop I7 10Th Gen 8 Core / GTX 1650ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 157,000"
"Lenovo ThinkPad L14 Gen 2 i5 1135G7 / 8 GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","Rs. 123,000"
"Lenovo IdeaPad 3 - 11Gen  Intel Core i3-1115G4/  4 GB RAM/  128 GB SSD/ 15.6"" FHD / Windows 11 / Platinum grey color","Rs. 65,000"
"Acer Aspire 3 2021 i5 11Th Gen / 8GB RAM / 1TB HDD / 256GB SSD / NVIDIA MX350 2GB / 15.6"" FHD Display","Rs. 90,000"
"Dell Inspirion 3501 i5 11th Gen  8GB RAM  512GB SSD  Nvidia MX330 2GB  15.6"" FHD Display","Rs. 92,000"
Dell Inspiron 3511 i5  11th Gen  8GB RAM  512GB SSD  Nvidia MX350 Graphic  15.’’6 FHD,"Rs. 95,000"
Laptop Acer Aspire3 A314-22-R96E AMD Ryzen3 4GB-1TB,"Rs. 62,000"
Dynabook Satellite Pro C40-K [I7 / 16GB RAM / 512GB SSD / Windows 11 Pro / 3 years warranty],"Rs. 154,500"
Laptop Acer Nitro5 AN515-56-73ZD i7 11th Gen-8GB-512SSD-GTX1650 4GB,"Rs. 142,000"
"Acer Aspire 5 2021 I5 11th Gen / NVIDIA MX350 Graphics / 8GB RAM / 256GB SSD / 14"" FHD Display","Rs. 90,000"
"Dell Vostro 3510 i5 11th Gen / 8GB RAM /512GB SSD / 2Gb Nvidia Mx350 Graphics /15.6"" FHD Display","Rs. 89,500"
"Asus Vivobook X415Ep-Eb296W - I7 14 Inch,8Gb/512Gb,Intel Core I7","Rs. 131,111"
"Acer Aspire 5 2021 11th Gen I3 / 4GB RAM / 1TB HDD / 15.6"" HD Display","Rs. 62,000"
Laptop Dell Latitude 3420 i5/11Gen/1TB/8GB 14 inch,"Rs. 92,000"
"HP 14z Laptop  Ryzen 5  8GB RAM  256GB SSD  14""","Rs. 85,000"
Lenovo IdeaPad 5 Pro 14ITL6 D 82L3009MIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10/ ),"Rs. 150,000"
"Asus VivoBook 15 X1502 i3 12th Gen / 4GB RAM / 256GB SSD / 15.6"" FHD display / Backlight Keyboard / Magic NumPad","Rs. 77,000"
HP 15s Laptop Intel Core i7  8GB RAM   512 SSD   2 GB MX450 Graphics  Genuine Windows 10,"Rs. 120,000"
Acer Nitro 5 I5- 10Th Gen 8 Gb Ram / 256 Gb Ssd /Rtx 3050,"Rs. 110,250"
"Acer Swift Go 14 2023 AMD Ryzen 5 7530U / 16GB RAM / 512GB SSD / 14"" FHD display / Backlight Keyboard","Rs. 120,960"
"HP Envy 13  ,i5 11th Gen","Rs. 112,000"
"Dell Vostro 3510 i5 11th Gen / 4GB RAM / 1TB HDD / 15.6"" FHD Display","Rs. 76,000"
Dell Inspiron 15 3525 - AMD Ryzen 7 5825U | 8GB | 512SSD | Radeon Graphics | FHD,"Rs. 99,999"
"Dell Vostro 3400 Intel Core i5 11th Gen 8GB Ram 256GB SSD 14.0""FHD","Rs. 75,000"
Hp Victus 15 I5 12th Gen 8Gb Ram 512Gb SSD Nvidia Rtx3050 4 Gb Graphics,"Rs. 119,000"
"Acer Swift 3 i7-1165G7 8Gb Ram 256Gb NVMe SSD 14"" FHD Display","Rs. 94,000"
Lenovo V15 Ryzen 3 3320U/4GB/256GBS/15.6 FHD,"Rs. 47,999"
Dell Inspiron 5493 i5 10th Gen / MX230 2GB Graphics / 8GB RAM / 512GB SSD / 14'' FHD Display,"Rs. 97,000"
ASUS Vivobook X515EA 11 Gen i3 4 GB RAM DDR4 256 GB SSD 15.6-Inch Display - OTE,"Rs. 66,000"
Lenovo Thinkpad X13 Gen2  Laptop  Intel Core i5 16GB RAM  512GB SSD  Windows 10 Pro Genuine,"Rs. 220,000"
"Dell Latitude 3420 i7 11th Gen / 8GB RAM / 1TB HDD / 2GB GRAPHIC / 14"" HD Display / 3 Years Warranty","Rs. 120,000"
"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 256GB HDD / 15.6"" FHD Display","Rs. 82,000"
"HP ProBook 440 G9 Core i5 12th Gen/8GB RAM/256GB SSD/14"" Screen/Win 10 Pro/Fingerprint(Business Series)","Rs. 93,990"
Dell Inspiron 16 5625 - AMD Ryzen 5 5625U | 8GB | 512SSD | Radeon Graphics | FHD | Office,"Rs. 112,990"
Laptop Acer Aspire5 A515-56G-501J i5 11th Gen-8GB-512TB-MX350 2GB,"Rs. 90,000"
"Acer Aspire 7 A715 - 42G (AMD Ryzen 5 - 5500U Processor | 16GB RAM | 512GB SSD | Nvidia GTX 1650 4GB Graphics| 15.6"" FHD Display)","Rs. 81,999"
Asus ZenBook Q507IQ Ryzen 7  8GB RAM  256GB SSD  Radeon Graphics 15” FHD display  Magic NumPad,"Rs. 120,000"
"Dell Vostro 3400 - i3 11th gen/ 4gb/ 256gb/ 14"" HD","Rs. 63,250"
"Dell Inspiron 3511 i3 11th Gen / 4GB RAM / 128GB SSD / 1TB HDD / 15.6"" FHD Display","Rs. 61,000"
"Acer Aspire 3 A315 / Intel Core i5-1235U Processor / Intel® Iris® Xe Graphics /  8GB DDR4 RAM / 256GB NVME SSD / 15.6"" FHD Display","Rs. 73,000"
"Asus VivoBook Flip 14 TP470EA I5 11th Gen 1135G7 / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Stylus Support","Rs. 120,000"
Laptop Acer Predator Helios 300 74F3 i7 11th Gen-8GB-1TB SSD-RTX3060 6GB-OS,"Rs. 202,000"
"Asus 2023 Zenbook 14 Um3402Ya-Kp475W - New 14 Inch,16Gb/1Tb,Ryzen 7","Rs. 144,444"
"Dell XPS 13 9320 12th gen i7-1260P, 16GB, 512GB SSD, 13.4 OLED","Rs. 209,999"
Acer Swift 3 11 Gen I5 Processor  8 GB RAM  512 GB SSD 14-inch Display,"Rs. 109,000"
Dell Inspiron7415  Ryzen 5/ 8GB/ 256GB/14FHD/Touch/360/ Win 10,"Rs. 100,000"
"HP 15 AMD RYZEN 7  8GB  512GB SSD  15""","Rs. 105,000"
"Dell Inspiron 14 2022 5425 Ryzen 5 5625U / 8GB RAM / 512GB SSD / Vega 8 / 14"" FHD display","Rs. 108,000"
"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 256GB HDD / 15.6"" FHD Display","Rs. 85,000"
"Acer Aspire 3 Core I5 10Th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display","Rs. 74,000"
HP Pavilion Laptop Intel Core i5-1135G7 (11th Gen) Intel Iris Xe 8GB 512GB SSD Windows 8 14-dv0543TU,"Rs. 124,999"
"Asus VivoBook 15 K513EQ I7 11th Gen / NVIDIA MX350 / 16GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 144,000"
"ASUS VivoBook X415EP - i7(11th Gen 1165G7, 8GB RAM, 512 GB SSD, 14"" FHD, Nvidia 2 GB MX330","Rs. 120,000"
Dell Inspiron 5510- i5 11thGen 8GBRam 256GBSSD Win.10 15.6'',"Rs. 97,499"
"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 92,999"
"Asus Vivobook Flip Tn3402Qa-Lz138W - Touch - R5 14 Inch,8Gb/512Gb,Ryzen 5","Rs. 117,778"
HP 15s-du2101TU 15.6 inch Display 10th Gen Intel Core i5 8GB RAM 256GB +1TB HDD Win 10,"Rs. 89,200"
Laptop Acer Nitro5 AN515-55-75N2 i7 10th Gen-8GB-1TB-RTX3060 6GB-OS,"Rs. 159,000"
Laptop Acer Aspire5 A515-56-57XR i5 11th Gen-8GB-512SSD,"Rs. 90,000"
"Dell Alienware M15 R3 I7 10th Gen / RTX 2070 SUPER / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz Display","Rs. 270,000"
"MSI Modern 15 A11SB I7 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 148,000"
Laptop Acer Swift 3 Ryzen5 5500U 8Gb Ram 512Gb Ssd,"Rs. 90,600"
HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 500GB HDD SATA win 10 Home (Black),"Rs. 71,000"
Dell Inspiron 7391 i7 10th Gen  NVIDIA MX250  8GB RAM  512GB SSD  13.3” FHD Display,"Rs. 148,000"
"Asus VivoBook S14 S433EQ I5 11th Gen / 8GB RAM / 512GB SSD / Nvidia MX350/ 14"" FHD Display","Rs. 118,800"
"HP ELITEBOOK 840 G7 I7 11TH GEN 16GB RAM 512GB SSD 14""FHD/WIN 10 PRO/3 YRS","Rs. 177,000"
Dell Vostro 3400 Core i5  11th Gen  8GB RAM  256GB SSD  Integrated Graphics  14” FHD Display,"Rs. 72,000"
Dell Vostro 3400 Laptop,"Rs. 79,500"
Summit E13 Flip Evo A11MT (Iris Xe Graphics),"Rs. 224,500"
"HP 15s Laptop  Intel Core i7  8 GB RAM  512 GB SSD  15.6"" FHD Display  Windows 11 Home Genuine","Rs. 130,000"
"Asus TUF F15 2022 FX507ZM i7 12Th Gen 14 Core / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz display","Rs. 235,000"
"Dell Vostro 3510 i3 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display","Rs. 65,500"
HP Envy 13  Core i5  10th Gen  8GB RAM  256 GB SSD  13.3” FHD Display,"Rs. 110,000"
"Asus TUF F15 2021 FX506HCB I7 11Th Gen 8 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 162,000"
Dell Inspiron 14 7420 - i5 1235U | 8GB | 512SSD | Intel UHD | Touch 2-in-1 | FHD | Office,"Rs. 139,900"
"HP15 EF2127 AMD Ryzen 5 5500U 8GBRAM 256GB SSD 15.6"" FHD Windows 10","Rs. 80,000"
HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM HDD 256GB SSD  win 10 Home (Black),"Rs. 75,500"
Dell Inspiron 7306 2-In-1 I7 11Th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD 360-Degree Touch Screen Display,"Rs. 188,000"
Dell Inspiron 15 3525 - AMD Ryzen 7 5825U | 8GB | 512SSD | Radeon Graphics | FHD,"Rs. 101,500"
"HP LAPTOP 14S-DQ2555TU Intel® Core™ i5-1135G7, 8 GB DDR4-3200 MHz RAM, 512 GB M.2 PCIe® NVMe™ SSD, 14"" diagonal, FHD (1920 x 1080), IPS","Rs. 97,650"
Dell Vostro 3510- i7 11thGen/8GBRam/512GBSSD/Nvidia MX350/15.6 FHD Display,"Rs. 120,000"
Acer A514-54-542B ntel Core i5-1135G7 Memory: 8GB RAM Storage: 256GB SSD Screen: 14”FHD Screen OS: Win 10,"Rs. 99,900"
"Acer Swift 2021 I7 11th Gen / 8GB RAM / 512GB SSD / 13.3"" QHD (2256 X 1504) Display / Backlight Keyboard","Rs. 125,000"
"Dell Inspiron 5410 2-In-1 I7 11th Gen / Nvidia MX350 2GB / 16GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Active Stylus","Rs. 163,000"
Dell Inspiron 15 3525 - AMD Ryzen 7 5825U | 8GB | 512SSD | Radeon Graphics | FHD | Silver,"Rs. 99,000"
Laptop Dell vostro 3510 i3/8GB/256 SSD 15.6 inch,"Rs. 72,000"
Laptop Acer Nitro5 AN515-55-742H i7 11th Gen-8GB-512SSD-GTX1650TI 4GB-OS,"Rs. 152,000"
"Dell Vostro 3510 i7 11th Gen / 8GB RAM / 512GB HDD / NVIDIA MX350 / 15.6"" FHD Display","Rs. 115,000"
Laptop Acer Swift3 SF314-43-R0K1 AMD Ryzen7 8GB-512SSD,"Rs. 98,800"
"Lenovo Slim 7 Core i5 10035G1 8GBRAM 512GB SSD 14"" Windows 10","Rs. 105,250"
"Acer Nitro 5 2021 I5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","Rs. 128,000"
"Lenovo ThinkPad L14 Gen 2 i5 1135G7 / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","Rs. 139,668"
"Dell Inspiron 15 3511 , 15.6"" Full HD Touchscreen, Intel Corei5/8GB Ram/256gb SSD+1TB HDD/Win11Home","Rs. 140,000"
"Asus ROG Zephyrus M16 2022 GU603ZW i9 12th Gen / RTX 3070 Ti / 32GB RAM / 1TB SSD / 16"" WQXGA Display 165Hz display","Rs. 390,000"
"HP 14"" ProBook 440 G8 I5 11TH GEN/8GB RAM/128GB SSD/1TB HDD/14 FULL HD/Windows 10 Pro Laptop","Rs. 115,000"
"Acer Aspire 5 2021 I5 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display","Rs. 77,000"
"Asus ZenBook 14 UX435EG I7 11th Gen / MX450 / 16GB RAM / 512GB SSD / ScreenPad / 14"" FHD Touch Display","Rs. 182,000"
Ripple Nova Pro(16/512) | Intel i7 12700H | RTX 3060 | 165hz,"Rs. 170,000"
"HP 14"" ProBook 440 G8 11th gen 1165G7, 16GB RAM, 1TB SSD SSD, 14 FULL HD, Windows 10 Pro","Rs. 157,000"
Dell Vostro 3425  (AMD Ryzen 5 5625U/ 8GB/ 256GB/ Win11 Home),"Rs. 71,999"
"Dell Inspirion 3501 I5 11th Gen / 8GB RAM / 512GB SSD / Nvidia MX330 2GB / 15.6"" FHD Display","Rs. 93,000"
"Asus ROG Zephyrus Duo 15 SE GX551QM AMD Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 120Hz + 14"" ScreenPad Plus","Rs. 372,000"
"Acer Aspire 3 2021 i5 11Th Gen / 8GB RAM / 1TB HDD / 256GB SSD / NVIDIA MX350 2GB / 15.6"" FHD Display","Rs. 90,720"
"Dell Inspiron 3511 I5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 93,000"
Lenovo IdeaPad Flex 5  Ryzen 3 4300U  4GB RAM  128GB SSD  14” FHD 360degree TouchScreen Display,"Rs. 68,000"
"Asus TUF A15 2022 FA507RM Ryzen 7 6800H / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","Rs. 221,000"
Acer Swift 3 i5 11th Gen Ultraportable laptop,"Rs. 141,750"
Dell Inspiron 15 3515 AMD Ryzen 5 3450U 8GB 256SSD Radeon Vega 8 FHD,"Rs. 78,755"
Dell latitude 3430 i7 12th gen 8gb ram 512gb ssd,"Rs. 164,800"
"Acer Swift 3X 2021 I7 11Th Gen / Iris Xe Max 4GB / 16GB RAM / 1TB SSD / 14"" FHD Display","Rs. 148,000"
Hp Probook I7-11Th Gen 8Gb Ram/512 Gb Ssd,"Rs. 131,250"
Dynabook Satellite Pro C40-K [I5 / 8GB RAM / 512GB SSD / Windows 11 Pro / 3 years warranty],"Rs. 138,500"
"Dell Inspiron 16 5625 Ryzen 5 5625U / 8GB RAM / 512GB SSD / Vega 8 / 16.1"" FHD display","Rs. 108,000"
HP 15-EF2126  RYZEN 5 5500U  8GB RAM  512 GB SSD  AMD Radeon Graphic  15.6’’ FHD Edge To Edge Display,"Rs. 78,000"
"Dell Inspiron 5415 Ryzen 7 5700U / 8GB RAM / 512GB SSD / Vega 8 / 14"" FHD Display","Rs. 115,000"
"Apple MacBook Pro (16-inch, Apple M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD) - iSure","Rs. 405,000"
"Dell Inspiron 3511 / i5 1135G7 / 8GB / 256 SSD / 15.6"" FHD Touch","Rs. 86,999"
HP Probook 440 G8  11th Gen Intel Core i7  8 GB RAM  512 GB SSD  Backlit Keyboard & FPR Windows 10 Home Genuine  3 Yrs Warranty,"Rs. 138,000"
"ASUS ZenBook 13 UX325EA I5 11 GEN / 8GB RAM / 512GB SSD / Magic NumPad / 13.3"" FHD Display","Rs. 135,000"
"Dell Vostro 3400 Intel Core I5 /11 Gen / 8Gb RAM / 256GB NVME SSD+1TB HDD / 14"" HD DISPLAY / NVIDIA MX330 2GB DEDICATED /INTEL IRIS XE GRAPHICS","Rs. 75,900"
Laptop Dell vostro 3510 i5/8GB/512 SSD/2GB 15.6inch,"Rs. 83,999"
"Acer Swift 3 2021 Ryzen 5 5500U / AMD Vega 8 / 8GB RAM / 512GB SSD / 14"" FHD Display","Rs. 94,000"
"Dell Vostro 3510 i5 11th Gen / 4GB RAM / 1TB HDD / 15.6"" FHD Display","Rs. 77,000"
HP 14-CF2224NIA  i5 10th Gen  4GB  1TB  AMD RADEON,"Rs. 79,000"
"Acer Swift 3 2021 Ryzen 5 5500U / AMD Vega 8 / 8GB RAM / 256GB SSD / 14"" FHD Display","Rs. 88,000"
Modern 15 A11SBU  Intel 11th Generation Tiger lake Core i7-1195G7,"Rs. 132,000"
"Acer Nitro 5 2021 I5 11TH GEN/ RTX 3050/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","Rs. 139,000"
Dell XPS 13 9305 2021 i7 11th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD Display,"Rs. 215,000"
Laptop Acer Nitro5 R9CV AMD Ryzen7-8GB-1TB-GTX1650 4GB,"Rs. 142,000"
"Acer Aspire 5 2021 A515-56G-72XX I7 11th Gen / 8GB RAM / 1TB HDD/ 15.6"" FHD Display / NVIDIA MX350 Graphic","Rs. 107,000"
Asus Vivobook 15 K513EA-BQ3051W - i5 1135G7 | 8GB | 512GB SSD| Intel UHD| FHD,"Rs. 113,100"
HP 15S-FQ5295NIA / 12th Gen Intel Core i5-1235U / 8GB RAM / 512GB SSD / 15.6″ FHD / SILVER / Intel Iris Xe Graphics / RAM AND SSD UPGRADABLE I WIN 11 I Silver,"Rs. 81,500"
"HP Victus 15 2022 i5 12450H 8 Core / NVIDIA GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" 144hz FHD display","Rs. 102,000"
"Dell lnspiron 15 5510 i5-11320H-8GB(4GB*2)-512GB
15.6""FHD-lntel IrisXE-FPR-WS10-Silver (Backpack)","Rs. 112,000"
"Asus VivoBook 15 K513EA I5 11th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 105,000"
Asus Zenbook Duo 14 UX482EG-HY430W - i7 1165G7 | 16GB | 1TB SSD| Nvidia MX450 | FHD,"Rs. 239,400"
"Modern 14 B10MW Intel 10th Generation i7-10510U , 8GB 3200MHz, 256GB  NVME SSD, 14"" FHD (1920*1080), IPS 45% NTSC","Rs. 100,800"
"ASUS VIVOBOOK K403FA I7 10TH GEN/ 16GB RAM/ 512GB SSD/ 24 HOURS BATTERY/ 14"" FHD","Rs. 131,000"
"HP Notebook 15-EF2127 Ryzen 5 5500U / 8GB RAM / 256GB SSD / 15.6"" FHD Display","Rs. 82,410"
"HP Pavilion Power 15 2020 i5 10300H / GTX 1650ti / 8GB RAM / 512GB SSD / 15.6"" FHD display","Rs. 130,000"
"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD 144Hz display","Rs. 115,000"
"Summit E16 Flip A11UCT (RTX3050, GDDR6 4GB)","Rs. 257,000"
Lenovo Legion 5 AMD Ryzen 5-5600H 8 GB RAM  512 GB SSD  15.6-inch Display Win 11 - OTE,"Rs. 155,000"
Acer Aspire5 I7-1255U / 8GB RAM / 15.6″ FHD / 512GB SSD / Nvidia MX550 2GB Graphics,"Rs. 107,000"
"Asus Vivobook Pro 14 M6400Rc-Km006W - Oled 16 Inch,16Gb/1Tb,Ryzen 7","Rs. 200,000"
"Dell Inspirion 3501 i5 11th Gen  4GB RAM  1TB HDD  Nvidia MX330 2GB  15.6"" FHD Display","Rs. 86,000"
Acer Nitro 5 I5- 10Th Gen 8 Gb Ram/512 Gb Ssd/ Rtx 3060,"Rs. 136,500"
"HP Envy x360 Core i5 1135G7 8GB RAM 256GB SSD Windows 10 15.6"" FHD","Rs. 113,000"
Acer A315-58G-55Xc Intel Core I5-1135G7 Memory:8Gb Ddr Ram Storage:1Tb Hhd Graphics: Mx350 Screen: 15.6”Fhd Screen Os: Win 10,"Rs. 99,990"
"MSI Modern 14 B4MW Ryzen 7 4700U / 8GB RAM / 256GB SSD / 14"" FHD Display","Rs. 113,000"
"Lenovo ThinkPad P14S Core i5 11th Gen/ 16GB RAM/512 GB SSD/Nvidia Quadro 4GB Graphics/14"" IPS FHD/Backlit Keyboard /Fingerprint / Win 11 Pro (Workstation)","Rs. 144,999"
"Asus Vivobook K513Eq 15.6 Inch,8Gb/512Gb,Intel Core I5","Rs. 118,888"
"MSI GF 65 Thin Gaming Laptop 15.6"", 8GB RAM, 512GB SSD","Rs. 140,000"
Dell Vostro 3400 / Core I5 11th Gen / 8GB RAM / 256GB SSD / 14 Inch FHD,"Rs. 78,999"
"GP76 Leopard 11UE (RTX3060, GDDR6 6GB)","Rs. 242,000"
Laptop Dell Lalitude 3420 i5/11Gen/8GB/256 SSD/OS Key 14 inch,"Rs. 112,000"
"Dell Inspiron 16 Plus 7610 Laptop, 16"" QHD+ 3K IPS 16:10 Display, Intel Core i7-11800H, 16GB RAM, 1TB SSD, Backlit Keyboard, Fingerprint Reader, Webcam, Thunderbolt 4, WiFi 6, Windows 11 Home","Rs. 180,000"
Modern 15 A11SBU with Intel 11th Generation Tiger lake Core i5-1155G7,"Rs. 118,800"
"Asus ZenBook 14 UX425EA I7 11th Gen / 16GB RAM / 512GB SSD / Magic NumPad / 13.3"" FHD Display","Rs. 154,000"
